title,job_role,companyName,job_location,Job_Summary,post_date,salary,today_date,Job_url
Data Analyst,Data Analyst,MNR Solutions,"Bengaluru, Karnataka","5+ years of experience as a data analyst.
Experience in handling databases (SQL), BI tools, and data visualization tools.
Total work: 1 year (Preferred).",EmployerActive 2 days ago,?,2023-03-15,/company/MNR-Solutions/jobs/Data-Analyst-01b51660f7dfe85e?fccid=553e818e45409ae8&vjs=3
Data Analyst - PowerBI,Data Analyst,Cubic Corporation,"Hyderabad, Telangana","Background in transportation, environment, and data analytics.
Other technical developers in the team will focus on the data modeling and the analyst will…",PostedPosted 20 days ago,?,2023-03-15,/rc/clk?jk=6d21af735599f0ad&fccid=21df030fae150acc&vjs=3
Web Developer / Data Analyst,Data Analyst,Enhance Career Services,"Vellore, Tamil Nadu","Skills Required: Java, Java Script, SQL, Python etc*.
Total work: 1 year (Preferred).",PostedPosted 12 days ago,"₹12,000 - ₹20,000 a month",2023-03-15,/company/Enhance-Career-Services/jobs/Web-Developer-e25cd705b22c2cbc?fccid=90994a300b2e3f4c&vjs=3
Risk Business Analyst,Data Analyst,Deloitte,"Remote in Bengaluru, Karnataka","Proficiency in foundational data analysis and developing analytical models in Excel.
Hands on experience with data analysis and visualization tools such as…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=190c50dbf3953197&fccid=9e215d88a6b33622&vjs=3
Data Analytics Intern,Data Analyst,Elegant Auto Retail,"Noida, Uttar Pradesh","Candidate must be good at logical thinking, data co-relation and drilling greater insights.
Candidate must have knowledge about advanced excel, graph plotting,…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=cea28fc6d0c3ef08&fccid=9012b86088a0c4fe&vjs=3
Business Analyst,Data Analyst,Harman International,"Bengaluru, Karnataka","Analyze a business or organization, by documenting its systems and processes, assessing its business model, identifying vulnerabilities, and devising solutions.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=67e6fb7ea9d05f1d&fccid=4faf342d2307e9ed&vjs=3
Big Data Analyst,Data Analyst,CereSight,Remote in India,Reach out to us if you have 3+ years work experience in handling these big data tools to analyse the data and prepare the patterns that emerge from the huge…,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=0d19b829c0bd35e5&fccid=2369f179085e4b1c&vjs=3
Data Analyst-Tabaleu-Excel-Powerbi-1+years,Data Analyst,Foxberry Technology Pvt Ltd,"Pune, Maharashtra","Acquire data from primary and secondary sources and maintain data systems.
Identify, analyse, and interpret trends or patterns in complex data sets.",EmployerActive 1 day ago,"₹3,00,000 - ₹5,00,000 a year",2023-03-15,/company/Foxberry-Technology-Pvt-Ltd/jobs/Data-Analyst-Tabaleu-Excel-Powerbi-Year-3c916c23ae1f4ee7?fccid=6f0db1bbf87b256e&vjs=3
Passionate Data Analyst,Data Analyst,LogisticsNow,"Mumbai, Maharashtra","Experience with data analytics: analyse mountains of data in minutes and live deadlines.
Solve the data problem at scale.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=dc31ef4dfe5cc3a1&fccid=531af5efc7c07cf1&vjs=3
Data Analyst,Data Analyst,Broomees India Pvt. Ltd.,"Delhi, Delhi","Finding and resolving data quality problems.
Troubleshooting data related issues or inconsistencies in reports.
Data analytics: 1 year (Required).",EmployerActive 2 days ago,"₹25,000 - ₹30,000 a month",2023-03-15,/company/Broomees-India-Pvt.-Ltd./jobs/Data-Analyst-2e2f0d11fcf5e346?fccid=3029729e683d15c3&vjs=3
Risk Analyst,Data Analyst,Smile Groups Pvt Ltd,"Chennai, Tamil Nadu","Build your reputation by delivering high quality facilitation sessions and presentations to a range of different stakeholders.
Total work: 1 year (Preferred).",EmployerActive 4 days ago,"Up to ₹3,20,000 a year",2023-03-15,/company/Smile-Groups-Pvt-Ltd/jobs/Risk-Analyst-87c2044a9110b9a6?fccid=ec9f45ef07e23f9e&vjs=3
Cloud SDM-Data Analytics and Visualisation,Data Analyst,IBST Private Limited,"Bengaluru, Karnataka",Manages the data science teams and oversees all activities ensuring alignment with departmental and business-wide vision and strategies.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=c95e2aa47204c155&fccid=39fccf55504681f3&vjs=3
Product Analyst,Data Analyst,Blackbuck,"Bengaluru, Karnataka","Write SQL queries, perform data analysis, and create data visualizations to keep the nerve center of our engine running.
Decent knowledge of Python is a plus.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=518e06a8b8ce7063&fccid=752a8a108b6db4eb&vjs=3
Analyst - Data Science,Data Analyst,Nuware Systems,"Bengaluru, Karnataka","Data Scientist with Machine Learning, Python & R Programming Experience.
Good Attitude and Communication skills, SQL, Excel Macros.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=d66fa3b4d40c8856&fccid=e40e96413d95fc06&vjs=3
Analytics & Data Science,Data Analyst,Kpro Solutions,"Bengaluru, Karnataka","The candidate should be good in python,sql and data structure.
Proficiency in using SQL, Hadoop/Spark for data extraction and analysis.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=3428ad5b459bf264&fccid=59d31fa634651b35&vjs=3
Business Analyst,Data Analyst,NStay,"Gurgaon, Haryana","Experience in analysing data to draw business-relevant conclusions and in data visualization techniques and tools.
Define reporting and alerting requirements.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=b6f66c03477b154e&fccid=529f8c5d8ed49b88&vjs=3
Operations Analyst,Data Analyst,Stemmons Business Services,"Vadodara, Gujarat","Maintain company master data per established data governance standards.
Document data governance standards, data dictionaries, and related policies.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a6e410f3bae07841&fccid=c63cf9506ebb6570&vjs=3
Data Analysts/HTML Editor,Data Analyst,i-Tech Infonet (P) Ltd,"Rajkot, Gujarat","Work involves XML or ePub (HTML+CSS) creation from various documents and editing of PDF file using Acrobat.
Project training will be given by the company.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=480ab33f90d288b6&fccid=c669b8e05af74dc2&vjs=3
Analyst (IT) - Database,Data Analyst,Merilytics,"Hyderabad, Telangana","Develop efficient methods to automate data loads, generate complex reports and design data warehouse using the BI tools.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a22ae90f1fef0c52&fccid=1b874eee11ca2bd7&vjs=3
Business Analyst,Data Analyst,Olam Group,India,"Conduct requirement gathering meeting & minute them.
Analyze business requirement, access the impact & propose solution design.
Perform Level 1/2 user support.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=700c1b87aeddef67&fccid=2e04d2d46f14f69f&vjs=3
UK ITS - Second Line Support - Analyst,Data Analyst,Deloitte,"Hyderabad, Telangana","Complete deep dive data analysis of incident and problem data to support the enhancement of support functions.
Incident and Problem Data Analysis.",PostedPosted 12 days ago,?,2023-03-15,/rc/clk?jk=b61bc28b813cb5bb&fccid=9e215d88a6b33622&vjs=3
Data Science/Data Analyst,Data Analyst,FINDOC INVESTMART PVT. LTD.,"Ludhiana, Punjab","Data modelling, and creation of both logical and physical data models for effective and efficient reporting and TAT on frequent requests Design and develop…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=b99597d327088ec3&fccid=7e4d1374c9b09aad&vjs=3
Analytics Engineer / Data Engineer,Data Analyst,Colgate-Palmolive,"Mumbai, Maharashtra","Assist with data-related technical issues and support their data infrastructure needs.
Work with data and analytics to strive for greater functionality in our…",PostedPosted 9 days ago,?,2023-03-15,/rc/clk?jk=5aefe58d1e32feaf&fccid=d9162e48c444e6e3&vjs=3
Data Analyst,Data Analyst,Satrix Technologies,"Lucknow, Uttar Pradesh","4+ years in a data analyst role.
Use statistical methods to analyze data and generate useful business reports.
2+ years’ Data mining experience.",PostedPosted 15 days ago,?,2023-03-15,/company/Satrix-Technologies-Pvt.-Ltd./jobs/Data-Analyst-0fe01f23711175f8?fccid=0f01822e78c0de44&vjs=3
Data Analyst,Data Analyst,prwatech technologies,"Bengaluru, Karnataka","Working on python, sql and making technical documentation.
Working on projects and developing part.
Co ordinating with cleints on technical queirs.",EmployerActive 2 days ago,"From ₹20,000 a month",2023-03-15,/company/prwatech-technologies/jobs/Data-Analyst-1439504dcd400b3d?fccid=0813ccde346809b2&vjs=3
Business Analyst,Data Analyst,NoBrokerHood,"Bengaluru, Karnataka","Data-driven: Keen interest in analyzing performance data and transforming it into actionable strategies.
Senior Business Analyst (3-6 yrs)*.",EmployerActive 2 days ago,"₹5,00,000 - ₹10,00,000 a year",2023-03-15,/company/Nobrokerhood/jobs/Business-Analyst-e4723d55777a23c9?fccid=2fa2d672aa793f60&vjs=3
KYC Operations Data & Reporting Analyst,Data Analyst,"JPMorgan Chase Bank, N.A.","Hyderabad, Telangana","You will be responsible for delivering data & reporting commitments; developing strategies for effective data analysis and reporting; Selecting, configuring and…",PostedPosted 14 days ago,?,2023-03-15,/rc/clk?jk=b18a09867449eff0&fccid=c46d0116f6e69eae&vjs=3
Power BI,Data Analyst,"Lavoro HR Solutations,","Coimbatore, Tamil Nadu","Job Title: Power BI Consultant Primary Skill: Power BI, Cloud, MS Sql, SSRS, SSIS, SSAS Secondary Skills (If any): Experience Required: 2+ Years Job Description…",PostedPosted 30+ days ago,"₹5,00,000 - ₹8,00,000 a month",2023-03-15,"/company/Lavoro-HR-Solutations,/jobs/Power-Bi-cc7b0817784f90c5?fccid=8a3ad75bc969a9c8&vjs=3"
Senior Business Analyst,Data Analyst,Inapp Information Technology,"Remote in Thiruvananthapuram, Kerala","Accelerates and automates data engineering, data preparation, and analysis.
Skilled in using data science solutions to tackle complex business problems.",PostedPosted 15 days ago,"₹2,50,470 - ₹12,36,207 a year",2023-03-15,/company/InApp-Information-Technology/jobs/Senior-Business-Analyst-2f9589c313036170?fccid=a7ed60d5f71e5bbf&vjs=3
Data Analyst (Power BI),Data Analyst,Helius Technologies,India,"Connect to data sources, importing data and transforming data for Business Intelligence.
Experience in Tabular Model creation & data visualizations.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=737de641704b8882&fccid=b3282c125f18e0c0&vjs=3
Data Analyst,Data Analyst,infoanalytica,"Ahmedabad, Gujarat","Responsible for data quality and data accuracy across a set of business data elements.
Responsible for defining key data elements and identifying data assets.",PostedPosted 27 days ago,?,2023-03-15,/rc/clk?jk=da4a6fb06761467f&fccid=9d18b54fe7e68641&vjs=3
Product Analyst,Data Analyst,Smartapp,"Bengaluru, Karnataka","Strong background in SQL, data analysis, data modeling, reporting, application frameworks or equivalent is required.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=bcced8250353aaac&fccid=564db8df63ba792b&vjs=3
Data Research Analyst,Data Analyst,A3logics,"Jaipur, Rajasthan","Using techniques to cleansing and analyzing the data.
We are looking for experienced Data Research Analysts, Specialized into Data Research, Service-Level…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=51898ea184c96732&fccid=2a0ec41fa468ff2e&vjs=3
Business Analyst,Data Analyst,Gigmo Solutions,Remote in India,"Responsible for deliverables such as functional specifications, use cases, user stories, workflow/process diagrams, data flow/data model diagrams.",PostedPosted 21 days ago,?,2023-03-15,/rc/clk?jk=2ce17cde772c5d57&fccid=de9d0d2b81b48ed5&vjs=3
Data Analyst Associate,Data Analyst,FedEx Express MEISA,"Mumbai, Maharashtra","You would also be very conscious of the importance of sharing knowledge and building other team members in the process.
Basic understanding of Windows Servers.",PostedPosted 29 days ago,?,2023-03-15,/rc/clk?jk=9b972df9fce8c68d&fccid=5c439b65a0bd045b&vjs=3
Data/Operation Analyst,Data Analyst,TecSo Charge Zone Pvt. Ltd.,"Vadodara, Gujarat","Acquire data from primary or secondary data sources and maintain databases/data systems for EV Charging Network.
Develop analysis and reporting capabilities.",EmployerActive 6 days ago,"From ₹2,00,000 a year",2023-03-15,/company/TecSo-Charge-Zone-Pvt.-Ltd./jobs/Data-Operation-Analyst-74773e425a4891b2?fccid=fb89b89c161a96d8&vjs=3
Head Data Analytics,Data Analyst,Strategic Talent Partner,"Noida, Uttar Pradesh","Treatments, filters and conditions to your data.
Enhancing data collection procedures to include information that is relevant for building analytic.",PostedPosted 30+ days ago,"₹40,00,000 - ₹60,00,000 a year",2023-03-15,/rc/clk?jk=4b3b025bd466085b&fccid=fd32937fcccfaa4a&vjs=3
Data Governance Analyst,Data Analyst,Honeywell,"Bengaluru, Karnataka","Work closely with data stewards to identify data assets, develop data definitions, and document data lineage.
Develop and maintain data governance documentation…",PostedPosted 18 days ago,?,2023-03-15,/rc/clk?jk=6181b8f5834c0ab7&fccid=50208b5bf45ee3b8&vjs=3
Data Analyst (Power BI),Data Analyst,12th Wonder,"Pune, Maharashtra","Understand, transform and analyse data to present.
Understand Business Intelligence context from business model, design and develop meaningful insights from the…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=37e0f92f61555b26&fccid=b5d54e0bef0ebffb&vjs=3
Data Analyst,Data Analyst,The Straits Network,India,"Acquire data from primary or secondary data sources and maintain databases/data systems.
Develop and implement databases, data collection systems, data…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=a55062b82d0be066&fccid=ec55bde5facc64de&vjs=3
Product Analyst,Data Analyst,People Interactive Pvt Ltd.,"Mumbai, Maharashtra",They would be responsible for maintaining the data and for performing extensive analysis from data to derive actionable insights as per business requirements.,PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=7c3e3e688e9e0300&fccid=d40cc16482b72064&vjs=3
Data Analyst,Data Analyst,Zycus,"Bengaluru, Karnataka","2-3 Years of experience in data/product analyst role.
Developing and maintaining databases, data systems – reorganizing data in a readable format.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=202b7b3c8b25209b&fccid=66d0b60738c7db79&vjs=3
Data Analyst,Data Analyst,mPokket,India,"Advanced working knowledge of data mining using SQL, ETL, data warehouse as well as Excel.
As a Data Analytics, you will work with our Credit and Analytics Team…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=f2dc2d7bdb1404fc&fccid=19700852e816f83d&vjs=3
Data Analyst (Real-Word Data),Data Analyst,Labcorp,"Bengaluru, Karnataka","Provide programming support for analysis of real world data from different sources including medical and pharmacy claims data, hospital data, electronic medical…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=9905b641adb07521&fccid=a3163e1f583839d0&vjs=3
Data Analytics,Data Analyst,Eastman,"Hyderabad, Telangana"," Excellent written and verbal communication skills, ability to analyze data and financials via multiple sources and utilize data to tell a coherent business…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=7862da915331d8d3&fccid=fe4ec3a0f743b19c&vjs=3
Data Analyst,Data Analyst,ORBIT Technical Solutions,"Mohali, Punjab","Mining data from primary and secondary sources, then reorganizing said data in a format that can be easily read by either human or machine.",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=f08390c9cf65fe55&fccid=ff375204322da165&vjs=3
Graduate Data Analyst,Data Analyst,Atkins,"Bengaluru, Karnataka","Contribute in the build and testing phase of projects.
Work under general guidance and direction, but fully independent in own work with latitude for autonomous…",PostedPosted 30+ days ago,?,2023-03-15,/rc/clk?jk=92999b04042a3bce&fccid=d67cac272a1a8c54&vjs=3
Master Data Analysis - Lead / O2C CASH APP,Data Analyst,Semperfi Solution,"Bengaluru, Karnataka","Analyse and review data of new customer to assign and credit terms.
O2C Cash Apps – Sr Associate*.
Follow up with regional collections supervisors & track…",EmployerActive 7 days ago,"₹14,776 - ₹55,779 a month",2023-03-15,/company/Semperfi-Solution/jobs/Master-Data-Analysis-a8c061d885d0b7fa?fccid=b5240b2296d8801b&vjs=3
